"REGION","CERCLE","COMMUNE","VFQ","CV","BV","ELECTEURS_M","ELECTEURS_F","ELECTEURS"
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","015",280,219,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","016",273,226,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","017",284,215,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","018",272,227,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","019",294,205,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","020",278,221,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","021",290,209,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","022",269,230,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","023",266,233,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","024",279,220,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","025",271,228,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","026",266,233,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","027",263,236,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","028",255,244,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","029",271,228,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","030",279,220,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","031",252,247,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","032",263,236,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","033",272,227,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","034",266,233,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","035",269,230,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","036",272,227,499
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","037",269,229,498
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","038",274,224,498
"BAMAKO","BAMAKO","COMMUNE I","DIELIBOUGOU","GROUPE SCOLAIRE DE DJELIBOUGOU","039",274,224,498
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","001",254,243,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","002",246,251,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","003",280,217,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","004",258,239,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","005",256,241,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","006",266,231,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","007",255,242,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","008",252,245,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","009",251,246,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","010",253,244,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","011",251,246,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","012",250,247,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","013",250,247,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","014",260,237,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","015",246,251,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","016",240,257,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","017",248,249,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","018",257,240,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","019",243,254,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","020",249,248,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","021",253,244,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","022",255,242,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","023",269,228,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","024",267,230,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","025",261,236,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","026",260,237,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","027",263,234,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","028",267,230,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","029",265,232,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","030",269,228,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","031",274,223,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","032",280,217,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","033",274,223,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","034",288,209,497
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","035",279,217,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","036",270,226,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","037",262,234,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","038",250,246,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","039",254,242,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","040",258,238,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","041",263,233,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","042",265,231,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","043",239,257,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","044",253,243,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","045",254,242,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","046",256,240,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","047",256,240,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","048",263,233,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","049",254,242,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","050",260,236,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","051",256,240,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","052",252,244,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","053",259,237,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","054",249,247,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","055",249,247,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","056",252,244,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","057",263,233,496
"BAMAKO","BAMAKO","COMMUNE I","DOUMANZANA","GROUPE SCOLAIRE DE DOUMANZANA","058",264,232,496
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","001",267,227,494
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","002",268,226,494
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","003",281,213,494
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","004",260,234,494
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","005",266,228,494
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","006",256,237,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","007",248,245,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","008",258,235,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","009",255,238,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","010",243,250,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","011",244,249,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","012",254,239,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","013",272,221,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","014",269,224,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","015",268,225,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","016",255,238,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","017",242,251,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","018",255,238,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","019",262,231,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","020",258,235,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","021",274,219,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","022",261,232,493
"BAMAKO","BAMAKO","COMMUNE I","FADJIGUILA","GROUPE SCOLAIRE DE FADJIGUILA","023",255,238,493
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","001",236,248,484
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","002",264,220,484
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","003",263,221,484
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","004",244,240,484
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","005",253,231,484
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","006",256,227,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","007",258,225,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","008",270,213,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","009",276,207,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","010",267,216,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","011",275,208,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","012",272,211,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","013",266,217,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","014",292,191,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","015",259,224,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","016",273,210,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","017",271,212,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","018",259,224,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","019",264,219,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","020",267,216,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","021",266,217,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","022",256,227,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA NORD","GROUPE SCOLAIRE DE KOROFINA NORD","023",239,244,483
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA SUD","GROUPE SCOLAIRE DE KOROFINA SUD","001",248,220,468
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA SUD","GROUPE SCOLAIRE DE KOROFINA SUD","002",247,221,468
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA SUD","GROUPE SCOLAIRE DE KOROFINA SUD","003",268,200,468
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA SUD","GROUPE SCOLAIRE DE KOROFINA SUD","004",263,205,468
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA SUD","GROUPE SCOLAIRE DE KOROFINA SUD","005",247,221,468
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA SUD","GROUPE SCOLAIRE DE KOROFINA SUD","006",245,223,468
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA SUD","GROUPE SCOLAIRE DE KOROFINA SUD","007",268,200,468
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA SUD","GROUPE SCOLAIRE DE KOROFINA SUD","008",257,211,468
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA SUD","GROUPE SCOLAIRE DE KOROFINA SUD","009",260,208,468
"BAMAKO","BAMAKO","COMMUNE I","KOROFINA SUD","GROUPE SCOLAIRE DE KOROFINA SUD","010",261,206,467
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","001",251,244,495
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","002",245,250,495
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","003",245,250,495
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","004",249,246,495
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","005",248,247,495
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","006",231,264,495
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","007",233,262,495
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","008",246,248,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","009",264,230,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","010",272,222,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","011",263,231,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","012",252,242,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","013",267,227,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","014",252,242,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","015",253,241,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","016",258,236,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","017",254,240,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","018",254,240,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","019",241,253,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","020",257,237,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","021",240,254,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","022",244,250,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","023",239,255,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","024",244,250,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","025",260,234,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","026",254,240,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","027",246,248,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","028",254,240,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","029",250,244,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","030",243,251,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","031",236,258,494
"BAMAKO","BAMAKO","COMMUNE I","SIKORONI","GROUPE SCOLAIRE DE SIKORONI","032",241,253,494
"BAMAKO","BAMAKO","COMMUNE I","SOTUBA","GROUPE SCOLAIRE DE SOTUBA","001",253,206,459
"BAMAKO","BAMAKO","COMMUNE I","SOTUBA","GROUPE SCOLAIRE DE SOTUBA","002",256,203,459
"BAMAKO","BAMAKO","COMMUNE I","SOTUBA","GROUPE SCOLAIRE DE SOTUBA","003",254,205,459
"BAMAKO","BAMAKO","COMMUNE I","SOTUBA","GROUPE SCOLAIRE DE SOTUBA","004",249,210,459
"BAMAKO","BAMAKO","COMMUNE I","SOTUBA","GROUPE SCOLAIRE DE SOTUBA","005",239,220,459
"BAMAKO","BAMAKO","COMMUNE I","SOTUBA","GROUPE SCOLAIRE DE SOTUBA","006",250,209,459
"BAMAKO","BAMAKO","COMMUNE I","SOTUBA","GROUPE SCOLAIRE DE SOTUBA","007",248,211,459
"BAMAKO","BAMAKO","COMMUNE I","SOTUBA","GROUPE SCOLAIRE DE SOTUBA","008",238,220,458
"BAMAKO","BAMAKO","COMMUNE I","SOTUBA","GROUPE SCOLAIRE DE SOTUBA","009",262,196,458
"BAMAKO","BAMAKO","COMMUNE I","SOTUBA","GROUPE SCOLAIRE DE SOTUBA","010",249,209,458
"BAMAKO","BAMAKO","COMMUNE I","TIENINDIE","TIENINDIE","001",3,0,3
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","001",267,232,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","002",282,217,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","003",285,214,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","004",274,225,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","005",286,213,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","006",281,218,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","007",275,224,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","008",299,200,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","009",304,195,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","010",300,199,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","011",275,224,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","012",301,198,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","013",282,217,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","014",273,226,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","015",280,219,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","016",296,203,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","017",287,212,499
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","018",279,219,498
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","019",279,219,498
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","020",268,230,498
"BAMAKO","BAMAKO","COMMUNE II","BAGADADJI","ECOLE DE LA REPUBLIQUE","021",278,220,498
"BAMAKO","BAMAKO","COMMUNE II","BAKARIBOUGOU","ECOLE FONDAMENTALE DE BAKARIBOUGOU","001",256,221,477
"BAMAKO","BAMAKO","COMMUNE II","BAKARIBOUGOU","ECOLE FONDAMENTALE DE BAKARIBOUGOU","002",256,221,477
"BAMAKO","BAMAKO","COMMUNE II","BAKARIBOUGOU","ECOLE FONDAMENTALE DE BAKARIBOUGOU","003",261,216,477
"BAMAKO","BAMAKO","COMMUNE II","BAKARIBOUGOU","ECOLE FONDAMENTALE DE BAKARIBOUGOU","004",256,220,476
"BAMAKO","BAMAKO","COMMUNE II","BAKARIBOUGOU","ECOLE FONDAMENTALE DE BAKARIBOUGOU","005",249,227,476
"BAMAKO","BAMAKO","COMMUNE II","BAKARIBOUGOU","ECOLE FONDAMENTALE DE BAKARIBOUGOU","006",266,210,476
"BAMAKO","BAMAKO","COMMUNE II","BAKARIBOUGOU","ECOLE FONDAMENTALE DE BAKARIBOUGOU","007",272,204,476
"BAMAKO","BAMAKO","COMMUNE II","BAKARIBOUGOU","ECOLE FONDAMENTALE DE BAKARIBOUGOU","008",268,208,476
"BAMAKO","BAMAKO","COMMUNE II","BAKARIBOUGOU","ECOLE FONDAMENTALE DE BAKARIBOUGOU","009",265,211,476
"BAMAKO","BAMAKO","COMMUNE II","BAKARIBOUGOU","ECOLE OPAM","001",25,23,48
"BAMAKO","BAMAKO","COMMUNE II","BOUGOUBA","ECOLE FONDAMENTALE DE BOUGOUBA","001",243,215,458
"BAMAKO","BAMAKO","COMMUNE II","BOUGOUBA","ECOLE FONDAMENTALE DE BOUGOUBA","002",245,212,457
"BAMAKO","BAMAKO","COMMUNE II","BOUGOUBA","ECOLE FONDAMENTALE DE BOUGOUBA","003",257,200,457
"BAMAKO","BAMAKO","COMMUNE II","BOUGOUBA","ECOLE FONDAMENTALE DE BOUGOUBA","004",235,222,457
"BAMAKO","BAMAKO","COMMUNE II","BOUGOUBA","ECOLE FONDAMENTALE DE BOUGOUBA","005",234,223,457
"BAMAKO","BAMAKO","COMMUNE II","BOUGOUBA","ECOLE FONDAMENTALE DE BOUGOUBA","006",225,232,457
